id,gjennomforing_id,innsatsbehov,start_dato,slutt_dato
deltaker4646,gjennomføring38,S.Bestemt,2018-07-20,2023-05-09
deltaker4647,gjennomføring70,Landegruppe3,2019-06-08,2019-09-24
deltaker4648,gjennomføring141,S.Tilpasset,2014-08-08,2016-02-16
deltaker4649,gjennomføring32,S.Bestemt,2024-01-22,2024-04-04
deltaker4650,gjennomføring103,S.Bestemt,2017-12-03,2024-07-24
deltaker4651,gjennomføring75,Landegruppe3,2021-01-23,2022-01-06
deltaker4652,gjennomføring31,Landegruppe3,2015-07-11,2021-03-31
deltaker4653,gjennomføring55,Landegruppe3,2012-08-15,2017-11-13
deltaker4654,gjennomføring1,Landegruppe3,2023-08-19,2024-02-27
deltaker4655,gjennomføring50,Landegruppe3,2020-07-25,2020-08-09
deltaker4656,gjennomføring30,S.Tilpasset,2017-04-20,2018-06-15
deltaker4657,gjennomføring109,S.Tilpasset,2015-05-15,2015-08-19
deltaker4658,gjennomføring182,Landegruppe3,2019-10-17,2019-11-21
deltaker4659,gjennomføring78,Landegruppe3,2024-04-02,2024-06-05
deltaker4660,gjennomføring92,S.Tilpasset,2020-06-19,2023-06-20
deltaker4661,gjennomføring64,S.Tilpasset,2009-06-11,2009-06-27
deltaker4662,gjennomføring74,S.Tilpasset,2026-09-20,2026-10-15
deltaker4663,gjennomføring11,Landegruppe3,2023-10-05,2023-10-11
deltaker4664,gjennomføring103,S.Bestemt,2021-07-05,2023-11-08
deltaker4665,gjennomføring106,S.Bestemt,2016-07-19,2016-09-18
deltaker4666,gjennomføring70,S.Bestemt,2019-02-09,2019-03-25
deltaker4667,gjennomføring193,Landegruppe3,2012-11-18,2018-10-02
deltaker4668,gjennomføring138,S.Bestemt,2014-07-01,2014-08-30
deltaker4669,gjennomføring113,S.Tilpasset,2011-09-15,2014-03-16
deltaker4670,gjennomføring13,Landegruppe3,2019-10-15,2019-10-22
deltaker4671,gjennomføring28,S.Tilpasset,2026-04-21,2026-07-12
deltaker4672,gjennomføring75,S.Tilpasset,2020-05-24,2020-08-27
deltaker4673,gjennomføring176,S.Tilpasset,2026-11-19,2026-12-04
deltaker4674,gjennomføring129,S.Tilpasset,2013-02-03,2013-04-09
deltaker4675,gjennomføring137,S.Bestemt,2016-03-26,2017-11-26
deltaker4676,gjennomføring10,Landegruppe3,2024-04-23,2025-10-08
deltaker4677,gjennomføring37,S.Tilpasset,2017-04-05,2018-06-03
deltaker4678,gjennomføring138,S.Bestemt,2014-11-05,2015-03-06
deltaker4679,gjennomføring49,Landegruppe3,2019-04-24,2019-05-19
deltaker4680,gjennomføring192,S.Bestemt,2024-05-17,2024-05-23
deltaker4681,gjennomføring145,Landegruppe3,2015-04-29,2015-05-10
deltaker4682,gjennomføring153,S.Tilpasset,2024-05-02,2024-08-09
deltaker4683,gjennomføring3,Landegruppe3,2023-11-14,2024-01-21
deltaker4684,gjennomføring140,S.Bestemt,2012-05-14,2017-09-04
deltaker4685,gjennomføring162,S.Tilpasset,2022-05-24,2022-06-12
deltaker4686,gjennomføring173,Landegruppe3,2013-06-19,2014-06-05
deltaker4687,gjennomføring25,S.Tilpasset,2024-11-04,2024-11-18
deltaker4688,gjennomføring56,Landegruppe3,2023-04-09,2023-05-19
deltaker4689,gjennomføring153,Landegruppe3,2024-10-02,2025-12-18
deltaker4690,gjennomføring34,Landegruppe3,2022-12-03,2024-08-23
deltaker4691,gjennomføring27,S.Bestemt,2011-02-08,2012-11-13
deltaker4692,gjennomføring129,S.Tilpasset,2013-05-03,2013-08-17
deltaker4693,gjennomføring71,S.Tilpasset,2024-03-05,2024-03-06
deltaker4694,gjennomføring128,S.Tilpasset,2025-03-27,2025-04-24
deltaker4695,gjennomføring86,S.Bestemt,2024-12-02,2025-05-10
deltaker4696,gjennomføring121,S.Tilpasset,2024-02-02,2024-04-29
deltaker4697,gjennomføring61,Landegruppe3,2019-10-19,2020-08-05
deltaker4698,gjennomføring188,S.Tilpasset,2024-03-28,2024-04-06
deltaker4699,gjennomføring33,Landegruppe3,2013-12-29,2018-06-16
deltaker4700,gjennomføring148,S.Bestemt,2026-02-25,2026-06-03
deltaker4701,gjennomføring109,Landegruppe3,2015-02-16,2015-07-10
deltaker4702,gjennomføring37,Landegruppe3,2016-05-23,2017-02-14
deltaker4703,gjennomføring89,S.Bestemt,2024-02-18,2024-10-20
deltaker4704,gjennomføring195,S.Bestemt,2018-09-05,2021-05-23
deltaker4705,gjennomføring160,S.Bestemt,2019-06-12,2019-08-10
deltaker4706,gjennomføring97,S.Tilpasset,2011-07-29,2011-09-30
deltaker4707,gjennomføring67,S.Bestemt,2022-06-09,2025-04-20
deltaker4708,gjennomføring100,Landegruppe3,2024-01-21,2025-12-22
deltaker4709,gjennomføring25,S.Tilpasset,2023-11-06,2024-03-24
deltaker4710,gjennomføring121,S.Bestemt,2024-05-02,2025-06-07
deltaker4711,gjennomføring197,S.Tilpasset,2024-05-13,2024-12-26
deltaker4712,gjennomføring32,S.Tilpasset,2023-01-26,2023-08-16
deltaker4713,gjennomføring125,Landegruppe3,2025-04-17,2025-05-24
deltaker4714,gjennomføring4,S.Tilpasset,2025-12-27,2026-05-03
deltaker4715,gjennomføring93,Landegruppe3,2016-07-08,2017-04-04
deltaker4716,gjennomføring4,S.Tilpasset,2025-06-14,2026-03-07
deltaker4717,gjennomføring117,S.Bestemt,2024-08-01,2024-08-13
deltaker4718,gjennomføring178,S.Tilpasset,2023-04-10,2023-07-03
deltaker4719,gjennomføring157,S.Tilpasset,2016-04-19,2019-03-05
deltaker4720,gjennomføring135,S.Bestemt,2014-09-16,2016-09-12
deltaker4721,gjennomføring152,S.Bestemt,2020-06-20,2021-08-08
deltaker4722,gjennomføring102,Landegruppe3,2015-05-26,2016-10-07
deltaker4723,gjennomføring21,S.Tilpasset,2018-07-10,2018-07-17
deltaker4724,gjennomføring39,S.Tilpasset,2022-04-25,2022-07-02
deltaker4725,gjennomføring64,S.Tilpasset,2009-07-03,2009-07-05
deltaker4726,gjennomføring145,S.Bestemt,2016-02-09,2016-02-12
deltaker4727,gjennomføring13,Landegruppe3,2019-10-17,2019-10-29
deltaker4728,gjennomføring74,S.Tilpasset,2026-09-17,2026-09-19
deltaker4729,gjennomføring191,S.Bestemt,2023-01-07,2023-04-13
deltaker4730,gjennomføring0,Landegruppe3,2023-02-21,2023-03-26
deltaker4731,gjennomføring99,Landegruppe3,2021-06-05,2023-03-04
deltaker4732,gjennomføring63,Landegruppe3,2026-09-28,2026-10-03
deltaker4733,gjennomføring60,Landegruppe3,2023-09-14,2025-06-02
deltaker4734,gjennomføring33,S.Tilpasset,2017-12-28,2021-06-18
deltaker4735,gjennomføring56,S.Tilpasset,2023-02-07,2023-07-03
deltaker4736,gjennomføring191,S.Bestemt,2022-10-05,2023-06-27
deltaker4737,gjennomføring136,Landegruppe3,2026-04-17,2026-08-08
deltaker4738,gjennomføring103,S.Tilpasset,2023-12-04,2024-03-24
deltaker4739,gjennomføring11,S.Tilpasset,2023-09-03,2023-09-24
deltaker4740,gjennomføring96,S.Tilpasset,2013-11-09,2013-12-16
deltaker4741,gjennomføring40,Landegruppe3,2017-12-15,2019-04-08
deltaker4742,gjennomføring162,S.Bestemt,2022-05-08,2022-06-26
deltaker4743,gjennomføring118,S.Bestemt,2020-02-05,2020-02-20
deltaker4744,gjennomføring82,Landegruppe3,2019-03-26,2019-07-21
deltaker4745,gjennomføring112,S.Bestemt,2013-08-29,2014-08-08
deltaker4746,gjennomføring188,S.Bestemt,2024-01-06,2024-01-17
deltaker4747,gjennomføring60,S.Bestemt,2022-04-22,2023-12-19
deltaker4748,gjennomføring165,Landegruppe3,2011-07-29,2011-08-25
deltaker4749,gjennomføring141,Landegruppe3,2012-11-12,2013-03-21
deltaker4750,gjennomføring178,S.Bestemt,2023-05-03,2023-07-15
deltaker4751,gjennomføring36,Landegruppe3,2021-02-27,2023-05-15
deltaker4752,gjennomføring157,S.Tilpasset,2019-04-20,2019-06-09
deltaker4753,gjennomføring170,S.Bestemt,2022-11-10,2023-09-07
deltaker4754,gjennomføring159,S.Bestemt,2025-04-24,2025-06-01
deltaker4755,gjennomføring158,Landegruppe3,2018-09-06,2019-02-17
deltaker4756,gjennomføring89,S.Tilpasset,2025-02-16,2026-01-27
deltaker4757,gjennomføring156,S.Tilpasset,2023-01-13,2023-01-24
deltaker4758,gjennomføring33,Landegruppe3,2013-07-03,2016-07-09
deltaker4759,gjennomføring180,Landegruppe3,2013-07-07,2013-11-13
deltaker4760,gjennomføring5,S.Tilpasset,2024-07-17,2024-10-04
deltaker4761,gjennomføring50,S.Bestemt,2020-06-12,2020-06-30
deltaker4762,gjennomføring110,S.Bestemt,2022-12-12,2023-01-05
deltaker4763,gjennomføring183,S.Bestemt,2021-12-12,2023-05-27
deltaker4764,gjennomføring141,Landegruppe3,2013-03-21,2016-01-28
deltaker4765,gjennomføring190,Landegruppe3,2012-06-05,2012-10-08
deltaker4766,gjennomføring4,S.Tilpasset,2025-08-08,2026-03-27
deltaker4767,gjennomføring174,S.Tilpasset,2026-05-06,2026-05-25
deltaker4768,gjennomføring156,S.Tilpasset,2022-10-18,2022-12-26
deltaker4769,gjennomføring177,S.Bestemt,2018-09-27,2019-08-26
deltaker4770,gjennomføring57,Landegruppe3,2019-10-28,2020-12-16
deltaker4771,gjennomføring106,S.Tilpasset,2016-12-01,2017-02-08
deltaker4772,gjennomføring130,Landegruppe3,2020-10-08,2024-02-10
deltaker4773,gjennomføring28,S.Tilpasset,2026-10-12,2026-10-22
deltaker4774,gjennomføring175,Landegruppe3,2015-10-06,2018-06-15
deltaker4775,gjennomføring109,Landegruppe3,2015-03-14,2015-08-30
deltaker4776,gjennomføring122,S.Bestemt,2026-11-14,2026-12-10
deltaker4777,gjennomføring32,S.Bestemt,2022-11-10,2023-10-22
deltaker4778,gjennomføring189,S.Bestemt,2016-03-27,2017-01-16
deltaker4779,gjennomføring121,S.Tilpasset,2025-04-15,2025-12-12
deltaker4780,gjennomføring199,S.Bestemt,2022-04-03,2024-01-29
deltaker4781,gjennomføring175,S.Bestemt,2021-09-15,2021-11-20
deltaker4782,gjennomføring105,S.Tilpasset,2017-11-14,2018-11-13
deltaker4783,gjennomføring18,S.Bestemt,2024-10-04,2025-03-18
deltaker4784,gjennomføring121,S.Tilpasset,2024-05-04,2024-12-14
deltaker4785,gjennomføring150,S.Bestemt,2020-09-15,2022-07-30
deltaker4786,gjennomføring84,Landegruppe3,2026-06-29,2026-08-28
deltaker4787,gjennomføring17,Landegruppe3,2019-08-23,2021-06-08
deltaker4788,gjennomføring199,S.Tilpasset,2016-11-06,2019-06-02
deltaker4789,gjennomføring5,S.Tilpasset,2023-06-22,2024-08-25
deltaker4790,gjennomføring185,S.Bestemt,2011-08-28,2013-10-21
deltaker4791,gjennomføring198,Landegruppe3,2022-06-22,2023-06-07
deltaker4792,gjennomføring197,Landegruppe3,2023-12-10,2024-08-26
deltaker4793,gjennomføring71,Landegruppe3,2021-01-23,2021-08-24
deltaker4794,gjennomføring151,S.Bestemt,2012-02-29,2012-08-10
deltaker4795,gjennomføring13,S.Bestemt,2019-08-26,2019-08-28
deltaker4796,gjennomføring122,S.Bestemt,2026-10-07,2026-12-20
deltaker4797,gjennomføring178,S.Bestemt,2023-04-29,2023-05-01
deltaker4798,gjennomføring174,Landegruppe3,2026-03-19,2026-05-19
deltaker4799,gjennomføring6,S.Tilpasset,2017-02-06,2019-02-21
deltaker4800,gjennomføring170,Landegruppe3,2024-09-12,2025-07-17
deltaker4801,gjennomføring113,Landegruppe3,2013-03-14,2014-01-02
deltaker4802,gjennomføring6,Landegruppe3,2016-01-25,2016-03-19
deltaker4803,gjennomføring88,S.Tilpasset,2022-08-21,2022-11-01
deltaker4804,gjennomføring8,S.Tilpasset,2021-10-19,2022-03-23
deltaker4805,gjennomføring8,Landegruppe3,2019-02-23,2020-08-19
deltaker4806,gjennomføring125,S.Bestemt,2024-09-12,2025-06-29
deltaker4807,gjennomføring52,S.Tilpasset,2018-04-01,2018-07-02
deltaker4808,gjennomføring150,S.Bestemt,2022-08-28,2022-09-05
deltaker4809,gjennomføring173,Landegruppe3,2015-08-29,2016-07-09
deltaker4810,gjennomføring160,S.Bestemt,2019-07-10,2019-08-09
deltaker4811,gjennomføring64,Landegruppe3,2009-06-03,2009-06-29
deltaker4812,gjennomføring84,S.Tilpasset,2026-09-24,2026-09-25
deltaker4813,gjennomføring162,S.Bestemt,2022-04-19,2022-09-26
deltaker4814,gjennomføring153,S.Tilpasset,2024-08-17,2025-06-09
deltaker4815,gjennomføring86,S.Tilpasset,2022-04-14,2024-02-23
deltaker4816,gjennomføring75,S.Bestemt,2019-04-17,2020-03-17
deltaker4817,gjennomføring22,Landegruppe3,2015-10-13,2017-07-26
deltaker4818,gjennomføring133,S.Tilpasset,2014-11-05,2016-07-04
deltaker4819,gjennomføring3,S.Bestemt,2021-02-22,2022-06-10
deltaker4820,gjennomføring81,S.Bestemt,2018-01-26,2018-04-15
deltaker4821,gjennomføring138,S.Tilpasset,2014-12-05,2015-01-27
deltaker4822,gjennomføring142,S.Tilpasset,2021-11-25,2022-02-22
deltaker4823,gjennomføring105,S.Tilpasset,2017-03-12,2020-11-07
deltaker4824,gjennomføring102,Landegruppe3,2022-02-23,2022-12-12
deltaker4825,gjennomføring170,S.Bestemt,2024-05-27,2024-07-27
deltaker4826,gjennomføring66,Landegruppe3,2023-04-02,2023-09-23
deltaker4827,gjennomføring153,S.Bestemt,2023-12-12,2025-07-06
deltaker4828,gjennomføring108,S.Bestemt,2024-03-02,2025-02-28
deltaker4829,gjennomføring132,S.Bestemt,2023-11-25,2025-08-04
deltaker4830,gjennomføring157,S.Bestemt,2014-11-26,2019-12-18
deltaker4831,gjennomføring156,S.Tilpasset,2023-01-07,2023-01-20
deltaker4832,gjennomføring19,Landegruppe3,2019-01-05,2019-02-08
deltaker4833,gjennomføring4,S.Bestemt,2025-06-01,2025-06-29
deltaker4834,gjennomføring157,Landegruppe3,2017-11-02,2017-12-08
deltaker4835,gjennomføring8,S.Bestemt,2022-04-30,2022-07-23
deltaker4836,gjennomføring58,Landegruppe3,2011-11-22,2016-04-10
deltaker4837,gjennomføring9,S.Tilpasset,2025-02-14,2025-02-28
deltaker4838,gjennomføring193,S.Tilpasset,2015-04-08,2017-04-02
deltaker4839,gjennomføring142,S.Tilpasset,2021-03-23,2021-10-19
deltaker4840,gjennomføring174,S.Bestemt,2026-04-03,2026-04-12
deltaker4841,gjennomføring109,Landegruppe3,2014-05-22,2015-03-22
deltaker4842,gjennomføring12,Landegruppe3,2024-06-15,2025-08-06
deltaker4843,gjennomføring88,S.Bestemt,2023-03-08,2023-04-20
deltaker4844,gjennomføring31,S.Bestemt,2018-07-07,2020-04-10
deltaker4845,gjennomføring75,Landegruppe3,2022-03-23,2022-04-07
deltaker4846,gjennomføring179,Landegruppe3,2011-11-20,2012-04-03
deltaker4847,gjennomføring13,S.Tilpasset,2019-11-07,2019-11-09
deltaker4848,gjennomføring112,S.Bestemt,2016-01-06,2016-11-04
deltaker4849,gjennomføring35,S.Bestemt,2022-10-05,2024-03-30
deltaker4850,gjennomføring160,S.Bestemt,2019-08-05,2019-08-06
deltaker4851,gjennomføring144,S.Tilpasset,2010-02-21,2010-06-03
deltaker4852,gjennomføring32,Landegruppe3,2023-03-04,2023-07-16
deltaker4853,gjennomføring127,S.Tilpasset,2020-08-18,2021-10-13
deltaker4854,gjennomføring194,Landegruppe3,2017-04-12,2017-05-01
deltaker4855,gjennomføring32,Landegruppe3,2024-03-31,2024-04-13
deltaker4856,gjennomføring167,Landegruppe3,2020-12-01,2023-04-29
deltaker4857,gjennomføring55,Landegruppe3,2015-01-06,2016-11-18
deltaker4858,gjennomføring151,Landegruppe3,2012-08-01,2012-08-27
deltaker4859,gjennomføring29,Landegruppe3,2009-12-16,2019-01-18
deltaker4860,gjennomføring32,S.Bestemt,2023-07-21,2024-01-30
deltaker4861,gjennomføring104,S.Bestemt,2016-04-20,2016-09-14
deltaker4862,gjennomføring34,S.Bestemt,2024-09-28,2025-08-06
deltaker4863,gjennomføring162,S.Bestemt,2022-08-07,2022-10-25
deltaker4864,gjennomføring3,S.Bestemt,2019-12-06,2020-01-03
deltaker4865,gjennomføring125,Landegruppe3,2026-01-18,2026-02-05
deltaker4866,gjennomføring87,S.Bestemt,2024-07-08,2024-10-06
deltaker4867,gjennomføring196,Landegruppe3,2015-04-03,2016-01-08
deltaker4868,gjennomføring24,S.Tilpasset,2011-03-11,2011-04-07
deltaker4869,gjennomføring194,S.Bestemt,2016-06-27,2016-12-09
deltaker4870,gjennomføring158,S.Bestemt,2019-10-28,2019-11-09
deltaker4871,gjennomføring127,S.Bestemt,2020-09-12,2021-02-28
deltaker4872,gjennomføring168,S.Tilpasset,2020-10-19,2021-10-20
deltaker4873,gjennomføring145,S.Bestemt,2015-01-16,2015-11-08
deltaker4874,gjennomføring26,S.Tilpasset,2014-01-26,2018-03-25
deltaker4875,gjennomføring92,S.Bestemt,2017-08-30,2020-03-29
deltaker4876,gjennomføring13,S.Tilpasset,2019-10-23,2019-12-06
deltaker4877,gjennomføring11,S.Bestemt,2023-07-28,2023-10-06
deltaker4878,gjennomføring100,S.Tilpasset,2025-08-02,2026-01-06
deltaker4879,gjennomføring16,S.Bestemt,2017-04-05,2024-01-06
deltaker4880,gjennomføring40,S.Bestemt,2022-06-01,2026-04-13
deltaker4881,gjennomføring80,S.Tilpasset,2024-10-21,2024-11-04
deltaker4882,gjennomføring7,S.Tilpasset,2023-08-03,2024-08-15
deltaker4883,gjennomføring159,S.Bestemt,2024-10-06,2025-03-11
deltaker4884,gjennomføring142,S.Bestemt,2021-12-18,2022-01-14
deltaker4885,gjennomføring174,S.Bestemt,2026-03-10,2026-05-13
deltaker4886,gjennomføring34,S.Tilpasset,2023-03-26,2023-06-27
deltaker4887,gjennomføring198,Landegruppe3,2018-04-23,2018-05-02
deltaker4888,gjennomføring84,S.Tilpasset,2026-09-22,2026-09-25
deltaker4889,gjennomføring168,S.Tilpasset,2021-01-23,2021-03-06
deltaker4890,gjennomføring107,S.Tilpasset,2024-03-15,2024-03-25
deltaker4891,gjennomføring34,S.Tilpasset,2023-03-11,2023-09-20
deltaker4892,gjennomføring54,S.Tilpasset,2017-02-25,2018-02-15
deltaker4893,gjennomføring111,S.Tilpasset,2010-05-26,2010-08-22
deltaker4894,gjennomføring48,S.Bestemt,2017-08-02,2018-06-17
deltaker4895,gjennomføring198,Landegruppe3,2017-05-03,2023-09-03
deltaker4896,gjennomføring46,S.Bestemt,2018-01-30,2018-09-30
deltaker4897,gjennomføring169,S.Tilpasset,2026-07-31,2026-09-27
deltaker4898,gjennomføring36,S.Tilpasset,2020-02-19,2024-03-30
deltaker4899,gjennomføring195,S.Tilpasset,2018-01-07,2021-12-04
deltaker4900,gjennomføring19,Landegruppe3,2018-02-05,2018-03-29
deltaker4901,gjennomføring184,Landegruppe3,2019-08-31,2020-02-15
deltaker4902,gjennomføring189,S.Tilpasset,2018-03-24,2018-06-09
deltaker4903,gjennomføring27,S.Bestemt,2013-01-29,2018-02-25
deltaker4904,gjennomføring55,S.Tilpasset,2018-08-26,2019-02-14
deltaker4905,gjennomføring44,Landegruppe3,2019-12-16,2024-03-26
deltaker4906,gjennomføring28,Landegruppe3,2024-10-01,2026-01-19
deltaker4907,gjennomføring29,Landegruppe3,2017-01-29,2018-10-22
deltaker4908,gjennomføring32,S.Tilpasset,2023-10-18,2023-12-06
deltaker4909,gjennomføring56,S.Tilpasset,2022-08-27,2023-04-08
deltaker4910,gjennomføring91,S.Bestemt,2015-01-21,2015-07-01
deltaker4911,gjennomføring197,S.Tilpasset,2024-09-15,2025-08-14
deltaker4912,gjennomføring58,S.Bestemt,2016-10-06,2017-05-02
deltaker4913,gjennomføring16,Landegruppe3,2022-07-04,2023-01-25
deltaker4914,gjennomføring80,Landegruppe3,2025-07-07,2025-08-09
deltaker4915,gjennomføring141,S.Tilpasset,2014-02-01,2014-08-20
deltaker4916,gjennomføring146,Landegruppe3,2017-03-03,2019-12-27
deltaker4917,gjennomføring116,S.Bestemt,2010-12-17,2012-01-23
deltaker4918,gjennomføring21,S.Tilpasset,2018-07-15,2018-07-17
deltaker4919,gjennomføring63,S.Bestemt,2026-09-30,2026-10-03
deltaker4920,gjennomføring122,Landegruppe3,2026-10-19,2026-12-08
deltaker4921,gjennomføring95,S.Tilpasset,2013-01-05,2014-01-31
deltaker4922,gjennomføring95,S.Tilpasset,2013-02-03,2014-08-16
deltaker4923,gjennomføring32,S.Bestemt,2024-01-15,2024-04-26
deltaker4924,gjennomføring10,S.Bestemt,2021-10-08,2022-11-24
deltaker4925,gjennomføring186,S.Bestemt,2023-07-05,2026-02-12
deltaker4926,gjennomføring113,S.Tilpasset,2010-08-29,2014-08-10
deltaker4927,gjennomføring70,Landegruppe3,2019-05-22,2019-06-11
deltaker4928,gjennomføring159,Landegruppe3,2025-03-10,2025-06-11
deltaker4929,gjennomføring104,Landegruppe3,2016-06-13,2016-07-27
deltaker4930,gjennomføring125,Landegruppe3,2026-02-25,2026-05-03
deltaker4931,gjennomføring180,S.Tilpasset,2014-03-27,2014-07-29
deltaker4932,gjennomføring169,S.Tilpasset,2026-06-07,2026-09-14
deltaker4933,gjennomføring51,S.Tilpasset,2014-07-10,2014-08-29
deltaker4934,gjennomføring136,Landegruppe3,2026-06-01,2026-06-21
deltaker4935,gjennomføring39,S.Bestemt,2023-01-06,2023-01-20
deltaker4936,gjennomføring150,S.Bestemt,2019-01-30,2019-05-16
deltaker4937,gjennomføring2,Landegruppe3,2025-02-05,2025-02-06
deltaker4938,gjennomføring105,S.Tilpasset,2017-03-31,2017-12-08
deltaker4939,gjennomføring6,S.Tilpasset,2015-07-02,2023-08-09
deltaker4940,gjennomføring83,S.Tilpasset,2022-12-15,2026-01-22
deltaker4941,gjennomføring82,S.Tilpasset,2021-03-31,2024-01-15
deltaker4942,gjennomføring127,S.Tilpasset,2020-09-28,2021-07-27
deltaker4943,gjennomføring18,S.Bestemt,2023-07-17,2023-09-05
deltaker4944,gjennomføring34,S.Bestemt,2022-02-22,2022-03-22
deltaker4945,gjennomføring195,S.Bestemt,2014-12-30,2016-09-16
deltaker4946,gjennomføring82,S.Bestemt,2025-01-10,2025-04-29
deltaker4947,gjennomføring24,S.Bestemt,2011-06-25,2011-10-12
deltaker4948,gjennomføring174,S.Bestemt,2026-03-27,2026-05-28
deltaker4949,gjennomføring189,S.Tilpasset,2018-01-11,2019-07-06
deltaker4950,gjennomføring116,Landegruppe3,2014-09-28,2015-01-22
deltaker4951,gjennomføring25,Landegruppe3,2022-02-23,2022-03-15
deltaker4952,gjennomføring169,Landegruppe3,2026-08-08,2026-10-20
deltaker4953,gjennomføring138,S.Tilpasset,2014-10-07,2014-10-19
deltaker4954,gjennomføring128,Landegruppe3,2025-05-08,2025-05-22
deltaker4955,gjennomføring197,S.Tilpasset,2026-01-25,2026-01-27
deltaker4956,gjennomføring183,Landegruppe3,2022-08-26,2023-04-22
deltaker4957,gjennomføring117,S.Bestemt,2023-05-16,2023-07-31
deltaker4958,gjennomføring133,S.Bestemt,2015-02-01,2015-10-26
deltaker4959,gjennomføring185,Landegruppe3,2011-12-25,2014-11-27
deltaker4960,gjennomføring161,S.Bestemt,2026-10-12,2026-10-15
deltaker4961,gjennomføring173,Landegruppe3,2015-07-30,2016-12-05
deltaker4962,gjennomføring53,Landegruppe3,2013-09-14,2015-03-06
deltaker4963,gjennomføring59,Landegruppe3,2020-09-13,2024-09-06
deltaker4964,gjennomføring172,Landegruppe3,2026-02-08,2026-02-18
deltaker4965,gjennomføring195,Landegruppe3,2022-08-11,2022-12-27
deltaker4966,gjennomføring76,S.Tilpasset,2018-08-15,2018-08-25
deltaker4967,gjennomføring3,Landegruppe3,2018-04-24,2019-03-20
deltaker4968,gjennomføring91,Landegruppe3,2013-09-25,2013-11-09
deltaker4969,gjennomføring132,Landegruppe3,2021-10-30,2023-01-31
deltaker4970,gjennomføring102,S.Bestemt,2016-03-25,2018-08-01
deltaker4971,gjennomføring84,S.Tilpasset,2026-06-27,2026-09-15
deltaker4972,gjennomføring121,S.Bestemt,2024-04-09,2024-10-18
deltaker4973,gjennomføring30,S.Tilpasset,2016-11-22,2018-01-03
deltaker4974,gjennomføring71,S.Tilpasset,2023-04-11,2023-12-27
